listing_id,lat,lon,enjoyability,consistency,popularity,happiness,walkability,transit
2108738,42.35046,-71.08894000000001,0.65,0.3403217891586795,0.09649122807017543,,0.2473700796209013,0.004314994606256742
2277821,42.34877,-71.08418,0.975,0.25811700923443004,0.49122807017543857,,0.13525885373162236,0.0004213187276174426
2701124,42.34507,-71.08601,0.85,0.3058625765696265,0.2222222222222222,,0.22587263952490083,0.0038056861428251623
2881388,42.34877,-71.08418,0.95,0.2969960253148536,0.5263157894736842,,0.12776231617155287,0.000742873061565605
3302294,42.352579999999996,-71.0826,0.65,0.25326805249711126,0.7339181286549707,,0.19902880210845306,0.0012719790497568275
3463914,42.35049,-71.08825999999999,0.725,0.3849735846253717,0.07602339181286549,,0.5214930067661855,0.0018951358180669614
3985462,42.3499,-71.08962,0.95,0.3299429305114111,0.8128654970760234,,0.2005260251921728,0.002761477390403866
4148586,42.3533,-71.07271999999999,0.9,0.3946630109246753,0.04093567251461988,,0.10867870322681303,0.004739336492890996
4377247,42.354690000000005,-71.08154,0.875,0.3090360491830729,0.12280701754385964,,0.24220059549755235,0.0
4500409,42.34982,-71.08264,0.85,0.20869782346263901,0.32456140350877194,,0.0934537193310547,0.0025471217524197657
5581575,42.345490000000005,-71.0791,0.975,0.2907252368162861,0.5350877192982456,,0.29784010885408657,0.002489446909838727
5903001,42.35001,-71.07757,0.775,0.2681854352759958,0.09064327485380116,,0.3239252225665574,0.004120070629782225
6677469,42.34507,-71.07884,1.0,0.26453492127888667,0.15497076023391812,,0.2716048133096495,0.00338409475465313
6685682,42.34809,-71.08559,0.9,0.19059850670741585,0.2543859649122807,,0.2599357436016442,0.0021253985122210413
6759004,42.34982,-71.08264,0.9,0.18613028668447518,0.3538011695906433,,0.256987657716507,0.001293103448275862
6879036,42.34982,-71.08264,0.9,0.20216212141616677,0.47368421052631576,,0.2503406810137287,0.0023653566229985446
6882615,42.34982,-71.08264,0.85,0.23062580166559246,0.4415204678362573,,0.2433398929304484,0.0010923845193508116
6908525,42.34982,-71.08264,0.825,0.24605081763601894,0.3830409356725146,,0.15536047683507825,0.0006775067750677507
7474044,42.34982,-71.08264,0.85,0.15880937241307155,0.15204678362573099,,0.047723634507507905,0.0005202913631633715
7474855,42.34982,-71.08264,0.925,0.16370838907966154,0.3333333333333333,,0.37540856285169244,0.0023874488403819918
7475052,42.34982,-71.08264,0.9,0.18304720185504478,0.32456140350877194,,0.22339217126992253,0.000974184120798831
7475215,42.34982,-71.08264,0.9,0.17214161842426842,0.3304093567251462,,0.12069055989925025,0.0013157894736842105
7475379,42.34982,-71.08264,0.9,0.22268295562883492,0.4619883040935672,,0.313972507904162,0.0027709861450692748
7475573,42.34982,-71.08264,0.85,0.1772045030593206,0.30701754385964913,,0.1627150984956947,0.0005068423720223011
8553163,42.34563,-71.08065,0.95,0.3026754200295889,0.3304093567251462,,0.1510288016302363,0.0023783388218075376
8584276,42.35032,-71.08681,0.7,0.20239128765367967,0.023391812865497075,,0.0,0.0029498525073746312
9231486,42.34938,-71.09011,0.975,0.2370098570836295,0.47076023391812866,,0.2460499343421112,0.0014118311449950586
9327506,42.3452,-71.07951,1.0,0.45843664149742874,0.0,,0.0,0.0
9473816,42.35192,-71.07941,1.0,0.3209056490482001,0.0029239766081871343,,0.0,0.006211180124223602
9677207,42.35265,-71.07565,0.875,0.38126647351202825,0.008771929824561403,,0.5211637813831261,0.011363636363636364
10860611,42.35029,-71.08606999999999,1.0,0.0244499542131962,0.0,,0.0,0.0
11462476,42.35143,-71.08809000000001,0.725,0.27351321246096594,0.4298245614035088,,0.2679126341191658,0.0032282859338970023
12092499,42.34985,-71.08952,0.975,0.3182123337794028,0.4649122807017544,,0.3409844814997405,0.0021792077938725804
12390027,42.34622,-71.08,0.8,0.2310093456205144,0.5409356725146199,,0.31712358430172244,0.003319043009265662
12489916,42.35392,-71.07567,0.95,0.2442448551089079,0.03216374269005848,,0.17306570853477393,0.0018867924528301887
13327413,42.35114,-71.07994000000001,1.0,0.0,0.0,,0.0,0.0
13391640,42.35502,-71.07523,0.65,0.2860135268897847,0.03216374269005848,,0.313054012025359,0.0017064846416382253
13466910,42.34831,-71.08225999999999,0.825,0.1676600871466467,0.3888888888888889,,0.14009901345494463,0.0002181976871045167
14603013,42.35386,-71.07529,0.975,0.2987761766006082,0.47076023391812866,,0.25335306677541664,0.0012009126936471718
15073826,42.3522,-71.08563000000001,0.9,0.37108491554388773,0.24853801169590642,,0.4264381970316657,0.0019924728802302415
15140520,42.35154,-71.08838,0.7,0.22215668801012045,0.4678362573099415,,0.2909468589223996,0.001335559265442404
15166858,42.350629999999995,-71.08675,0.725,0.2652344209669555,0.4853801169590643,,0.3494279067559245,0.0017582417582417582
15397125,42.34983,-71.08955,0.975,0.2535849228452747,0.31871345029239767,,0.18592870038533146,0.0011261261261261261
15504162,42.35414,-71.07625999999999,0.85,0.1977359382333949,0.8713450292397661,,0.2246780784407353,0.0007144315166360481
15581608,42.34798,-71.08529,0.95,0.22214929772715095,0.38011695906432746,,0.18511569227735658,0.0028254288597376388
15582062,42.34754,-71.08414,0.925,0.22234177112625295,0.41812865497076024,,0.31515401439660246,0.002781413612565445
15819226,42.351729999999996,-71.08641,0.85,0.18137228965909769,0.08187134502923976,,0.0,0.0012970168612191958
16001334,42.35309,-71.07696999999999,0.75,0.15586845810912578,0.005847953216374269,,0.0,0.0
16275852,42.35072,-71.0795,0.9,0.4908328308299137,0.011695906432748537,,0.0,0.001953125
16347088,42.3526,-71.07200999999999,0.9,0.32822853137442964,0.29239766081871343,,0.2822845178639898,0.0009617234083477592
16459191,42.35519,-71.07434,0.95,0.2550413702166372,0.40058479532163743,,0.40717866887641885,0.0013658869728529965
17107742,42.35179,-71.0837,0.325,0.5144677865693368,0.005847953216374269,,0.2888970882627722,0.0
18070939,42.34981,-71.08263000000001,0.85,0.22312529871947043,0.45614035087719296,,0.25522443336245837,0.0010820837842015767
18354570,42.35371,-71.07755999999999,0.9,0.2470774177392229,0.3333333333333333,,0.3144626544621562,0.0029997857295907433
19050865,42.34959,-71.08493,0.75,0.2274930215602832,0.1783625730994152,,0.2099652644421227,0.0016350555918901242
19051657,42.34916,-71.08484,0.725,0.16409680808472066,0.14912280701754385,,0.21663869986639156,0.0014170996693434106
19052102,42.3491,-71.08561,0.75,0.24189848317311133,0.13450292397660818,,0.13982442915157042,0.001524390243902439
19065795,42.34989,-71.08542,0.825,0.187259712882848,0.1695906432748538,,0.04171206253907694,0.002273760800363802
19065836,42.348440000000004,-71.08570999999999,0.85,0.19566909380276618,0.2543859649122807,,0.08919756128696614,0.004862236628849271
19225442,42.351459999999996,-71.08855,0.275,0.22853915535390334,0.023391812865497075,,0.11479953131843579,0.0012515644555694619
19338355,42.34949,-71.08936,0.975,0.26427307437968245,0.23976608187134502,,0.36522968069625217,0.0019908987485779293
19820827,42.3506,-71.08888,0.825,0.22392083066918853,0.21637426900584794,,0.1879125746958877,0.0015364916773367477
20090712,42.35348,-71.08008000000001,0.7,0.20726594250353284,0.26900584795321636,,0.28383133220246576,0.00025786487880350697
20635474,42.343920000000004,-71.08196,0.75,0.21573616514533847,0.4093567251461988,,0.2113069507162915,0.002879631407179881
20999140,42.344390000000004,-71.0852,0.85,0.3185102143448802,0.10526315789473684,,0.25856187603503933,0.0021141649048625794
21486679,42.34981,-71.08263000000001,0.85,0.18495428847229597,0.2573099415204678,,0.2635013660540942,0.0014363688595231256
21547937,42.34972,-71.07313,0.95,0.22040565521313274,0.2982456140350877,,0.19020181549700402,0.0010368066355624676
21815046,42.35154,-71.08303000000001,0.7,0.21571990852684564,0.03216374269005848,,0.4691806932144767,0.0025575447570332483
21897391,42.350609999999996,-71.08674,1.0,0.0,0.0029239766081871343,,0.0,0.0
21979174,42.35044,-71.08503,0.75,0.17707115277838187,0.043859649122807015,,0.18199370143537735,0.0
22352998,42.34502,-71.0803,0.65,0.18367179145920132,0.41812865497076024,,0.2473700796209013,0.002157497303128371
23015741,42.3461,-71.08447,0.9,0.2924061711684433,0.11403508771929824,,0.0963496066422586,0.0015756302521008404
23017535,42.344390000000004,-71.08528000000001,0.7,0.21597459554989978,0.049707602339181284,,0.2949351303004186,0.0
23017803,42.34579,-71.08674,0.85,0.19415193904820932,0.05263157894736842,,0.3270047255737261,0.0035650623885918
23165210,42.34453,-71.08405,0.8,0.2686099136477527,0.07602339181286549,,0.36514659842129854,0.0015923566878980893
23180341,42.34502,-71.0803,0.7,0.2416979848783666,0.3830409356725146,,0.2140602695996037,0.0031671945324220703
23687280,42.34556,-71.08614,1.0,0.19887418114483696,0.038011695906432746,,0.2256453272409107,0.0024600246002460025
23687980,42.34567,-71.08595,0.925,0.19123357045321313,0.038011695906432746,,0.3534675357357618,0.0
24094681,42.34998,-71.07986,1.0,0.30868067194160204,0.0,,0.0,0.0
24168312,42.350609999999996,-71.08787,0.625,0.23556590501560187,0.03508771929824561,,0.2555009067505019,0.006963788300835654
24221823,42.34502,-71.0803,0.725,0.20722046950166723,0.24853801169590642,,0.18145366077829908,0.0016485328058028356
24965806,42.35054,-71.08895,0.9,0.19213038344558905,0.10526315789473684,,0.33053991179614484,0.0045045045045045045
25975436,42.34643,-71.0794,0.5,0.20782461081216771,0.0,,0.0,0.0
26361101,42.34677,-71.07839,0.65,0.26283700779185915,0.017543859649122806,,0.0,0.0
26361743,42.346470000000004,-71.0781,1.0,0.2819385345209187,0.008771929824561403,,0.8117241196763734,0.008849557522123894
26987642,42.34407,-71.08115,0.6,0.18070044285690318,0.1608187134502924,,0.33378757468497156,0.001455604075691412
27954309,42.34655,-71.0804,0.575,0.21088085508881724,0.1111111111111111,,0.13134819884023416,0.002386634844868735
28099312,42.34618,-71.07902,0.625,0.3759180460278916,0.02046783625730994,,0.21281862070401436,0.0
28241815,42.34409,-71.08378,0.925,0.231663316170034,0.07017543859649122,,0.18700270239231437,0.0010193679918450561
28242815,42.34565,-71.08563000000001,0.875,0.08863108402283623,0.008771929824561403,,1.0,0.013333333333333334
28337171,42.346759999999996,-71.07863,0.725,0.16357550889372022,0.06432748538011696,,0.2831013133439203,0.0
28337464,42.34707,-71.07988,0.325,0.549105221704698,0.005847953216374269,,0.0,0.0
28467644,42.345079999999996,-71.08633,0.5,0.21341811448829986,0.15204678362573099,,0.17119228354503582,0.0
28784662,42.35027,-71.08913000000001,1.0,0.0,0.0,,0.0,0.0
28826768,42.34863,-71.07409,1.0,0.1833746565989715,0.0029239766081871343,,0.0,0.0
29672850,42.34684,-71.07929,0.675,0.1614715726163166,0.049707602339181284,,0.0,0.0017482517482517483
29682500,42.35152,-71.08606,0.975,0.19363120518840551,0.1695906432748538,,0.3274216107414642,0.0010198878123406426
29898702,42.35006,-71.07858,0.9,0.16027650273890875,0.14912280701754385,,0.22317475796455033,0.0036496350364963502
29982429,42.34571,-71.08135,0.5,0.25027244798785553,0.023391812865497075,,0.46442949632116554,0.002531645569620253
29988394,42.34628,-71.07878000000001,0.5,0.05755926721023272,0.014619883040935672,,0.0,0.0
30036357,42.35006,-71.07858,0.925,0.21261735751873173,0.12573099415204678,,0.14433489460807267,0.0023603461841070024
30037052,42.35006,-71.07858,0.975,0.15550889995893172,0.04678362573099415,,0.30372458782592776,0.0033112582781456954
30060158,42.35006,-71.07858,0.75,0.13787057514663414,0.023391812865497075,,0.0,0.0
30104396,42.344590000000004,-71.08019,0.5,0.366749313197943,0.0029239766081871343,,0.0,0.0
30927689,42.34478,-71.0814,0.25,0.09932793899110956,0.0029239766081871343,,0.0,0.0
31261025,42.35376,-71.07739000000001,0.85,0.2369002320386713,0.10526315789473684,,0.06938337785433449,0.0015128593040847202
31571124,42.34901,-71.08315999999999,0.65,0.15399527613311478,0.08771929824561403,,0.08669643244180547,0.0
31591262,42.34998,-71.07855,0.925,0.15577856857157726,0.09649122807017543,,0.2628218496373358,0.0028653295128939827
32302374,42.3505,-71.0861,0.9,0.5183390293197594,0.02631578947368421,,0.24297967026074221,0.0
32747453,42.34527,-71.08004,0.875,0.16427312986991197,0.008771929824561403,,0.0,0.0
32747457,42.347,-71.0801,0.5,0.6285675728975856,0.005847953216374269,,0.45483384557072826,0.0
32747464,42.345490000000005,-71.07934,0.45,0.051446778656933666,0.03216374269005848,,0.0,0.003278688524590164
32747474,42.346709999999995,-71.08004,0.15,0.1890505388270349,0.017543859649122806,,0.0,0.0
33250560,42.352709999999995,-71.07649,0.8,0.19009839400760048,0.15789473684210525,,0.2517146693837272,0.001646542261251372
33345730,42.346309999999995,-71.08378,0.8,0.19773900469922429,0.02631578947368421,,0.4752581633338352,0.0025906735751295338
33352471,42.3507,-71.07212,1.0,0.0,0.0,,0.0,0.0
34563908,42.34912,-71.08896999999999,0.7,0.1693159329263837,0.011695906432748537,,0.0,0.0
34617087,42.34783,-71.08443,0.525,0.1334291909200411,0.10818713450292397,,0.0,0.0034403669724770644
35451331,42.352,-71.07701,0.9,0.17073291890919393,0.06140350877192982,,0.6282522296125355,0.0045662100456621
35682301,42.35027,-71.07056,0.875,0.10544042754440862,0.008771929824561403,,0.0,0.0
35745427,42.34582,-71.0857,0.825,0.11948004969026738,0.09064327485380116,,0.10046530725457851,0.002190580503833516
35915047,42.344590000000004,-71.08019,0.4,0.08618608860151661,0.011695906432748537,,0.0,0.0
35915207,42.34565,-71.08126999999999,1.0,0.0,0.005847953216374269,,0.0,0.0
35916196,42.344590000000004,-71.08019,0.725,0.19987837569287895,0.2309941520467836,,0.23094794508626987,0.00209819555182543
36015644,42.34558,-71.08561,1.0,0.039731175596443825,0.0,,0.0,0.0
36015710,42.34538,-71.08605,0.5,0.025978076351520964,0.0029239766081871343,,0.0,0.0
36015735,42.34581,-71.08556,1.0,0.08099047333121241,0.0029239766081871343,,0.0,0.0
36304071,42.35315,-71.07683,0.975,0.21234253713417137,0.13157894736842105,,0.2274639194629391,0.0006199628022318661
36423296,42.35135,-71.08341999999999,1.0,0.5394271148286411,0.0029239766081871343,,0.0,0.0
37115887,42.35194,-71.07558,0.75,0.22921832074871437,0.008771929824561403,,0.0,0.008264462809917356
37116546,42.35239,-71.07543000000001,1.0,0.4981678170938726,0.0,,0.0,0.0
37154500,42.35241,-71.08269,0.875,0.157433851519117,0.11695906432748537,,0.741424686678997,0.0011547344110854503
37296051,42.3429,-71.08237,0.9,0.21699334364211628,0.011695906432748537,,1.0,0.011764705882352941
37630538,42.353159999999995,-71.07448000000001,0.925,0.2561688384609874,0.06140350877192982,,0.08095748060320405,0.0
37709158,42.34317,-71.08323,0.0,0.30868067194160204,0.0,,0.0,0.0
37888958,42.35204,-71.07098,0.45,0.19656476347714313,0.05263157894736842,,0.1129616077874756,0.0
38021735,42.3495,-71.09083000000001,0.825,0.10544042754440862,0.02046783625730994,,0.0,0.006944444444444444
38106963,42.34193,-71.08308000000001,0.6,0.22432832990607515,0.02631578947368421,,0.0,0.002012072434607646
38167904,42.342490000000005,-71.08326,0.375,0.16809343521572387,0.008771929824561403,,0.0,0.0
38168266,42.34253,-71.08338,0.125,0.12836225961928005,0.008771929824561403,,0.0,0.004291845493562232
38168575,42.343920000000004,-71.08193,0.775,0.21879113439308662,0.04678362573099415,,0.1203737867761551,0.0013123359580052493
38221386,42.343740000000004,-71.08108,0.65,0.1703346810186002,0.04093567251461988,,0.11943336656696639,0.0013020833333333333
38221561,42.3424,-71.08286,0.775,0.0677930548638622,0.029239766081871343,,0.0,0.0
38246608,42.3503,-71.07840999999999,1.0,0.20935273295049248,0.0029239766081871343,,0.0,0.0
38381800,42.3535,-71.07531999999999,1.0,0.37286180175124206,0.0029239766081871343,,0.0,0.0
38422629,42.34912,-71.07185,0.7,0.20657947425501422,0.07602339181286549,,0.1102461845233536,0.001201923076923077
38432874,42.34944,-71.07095,0.625,0.18365249698775785,0.06140350877192982,,0.11465603190428773,0.00125
38643550,42.34215,-71.08337,1.0,0.302568183388303,0.0,,0.0,0.0
39055515,42.34425,-71.08124000000001,0.8,0.22970088563450117,0.05263157894736842,,0.20682035067289783,0.0033821871476888386
39132120,42.34407,-71.08315,0.45,0.20282348381401394,0.029239766081871343,,0.23399190184548516,0.0
39191380,42.3428,-71.08216,0.75,0.15586845810912578,0.02631578947368421,,0.0,0.0
39218524,42.349309999999996,-71.08188,0.75,0.034637435135361286,0.005847953216374269,,0.0,0.0
39445807,42.34666,-71.07851,1.0,0.21393709936546676,0.0,,0.0,0.0
39446774,42.34659,-71.07915,1.0,0.1833746565989715,0.0,,0.0,0.0
39447565,42.34782,-71.0835,1.0,0.003056244276649525,0.0,,0.0,0.0
39604562,42.35353,-71.08058,0.75,0.19712775584389436,0.0029239766081871343,,1.0,0.0
39820036,42.35223,-71.07127,0.55,0.15213304843766526,0.023391812865497075,,0.0,0.0
40012368,42.342290000000006,-71.0828,0.825,0.17318717567680642,0.005847953216374269,,0.0,0.0
40350981,42.34578,-71.08369,1.0,0.3056244276649525,0.0029239766081871343,,0.0,0.0
40512145,42.349509999999995,-71.07096999999999,0.825,0.2602901375613179,0.014619883040935672,,0.0,0.0
40613245,42.350840000000005,-71.08447,0.675,0.14975596955582673,0.005847953216374269,,0.0,0.0
40883920,42.34961,-71.07085,0.8,0.21149210394414714,0.011695906432748537,,0.0,0.0
41254338,42.34805,-71.08566,0.925,0.1665653130773991,0.014619883040935672,,0.5124291928683251,0.00558659217877095
41611572,42.35461,-71.07658,0.5,0.04125929773476859,0.0029239766081871343,,0.826349779490362,0.0
41886997,42.34945,-71.08506,0.75,0.1833746565989715,0.0029239766081871343,,0.0,0.0
41923522,42.34775,-71.08491,0.75,0.46149288577407827,0.0029239766081871343,,0.0,0.0
41949115,42.348240000000004,-71.08414,1.0,0.1833746565989715,0.0,,0.0,0.0
18711,42.32212,-71.06096,0.65,0.6247668588612395,0.14912280701754385,,0.2006558939533611,0.0027344818156959257
190170,42.310390000000005,-71.06907,0.75,0.4113794685907809,0.195906432748538,,0.0935649359300546,0.006460387623257395
400067,42.30088,-71.0819,0.7,0.7091760156942168,0.06725146198830409,,0.0558956889234797,0.006093845216331505
530983,42.31368,-71.0612,0.7,0.6770265306571978,0.19298245614035087,,0.16141632296248165,0.0028596568411790586
533114,42.3122,-71.0611,0.75,0.5380143226630202,0.15204678362573099,,0.39769202766429934,0.006193868070610096
533152,42.32212,-71.06096,0.775,0.556125322194699,0.15789473684210525,,0.2858361655451237,0.004362729822374571
561769,42.31371,-71.06126,0.65,0.5131382339744102,0.1695906432748538,,0.18508901085731086,0.0014413375612568463
579605,42.32212,-71.06095,0.75,0.5689316268839886,0.14912280701754385,,0.39917549186447704,0.005595275101025801
771309,42.30805,-71.04966,1.0,0.7625329470240565,0.0029239766081871343,,0.0,0.0
826706,42.29996,-71.0806,0.15,0.5627855532287482,0.017543859649122806,,0.0,0.008108108108108109
839265,42.29822,-71.07621,0.75,0.427051363733374,0.07309941520467836,,0.08241224215941617,0.004492362982929021
1321422,42.30907,-71.04674,0.925,0.5349220627115039,1,,0.2860661815569785,0.006468504543354381
1332786,42.30901,-71.04672,0.95,0.4697261793511271,1,,0.25635781308951977,0.005813303521520402
1454258,42.308440000000004,-71.0464,0.95,0.6685902873371397,0.9064327485380117,,0.28331238046431734,0.0073490254553200554
1472481,42.30901,-71.04672,0.925,0.514062458731581,1,,0.24086171770257753,0.004996535249279697
1472520,42.30856,-71.04646,0.925,0.5081389418158512,1,,0.34632684043216166,0.005187197854546737
1510876,42.310190000000006,-71.04829000000001,0.95,0.43201710763928064,0.1286549707602339,,0.4169310251065008,0.006060606060606061
1544702,42.30901,-71.04672,0.95,0.5508587462954818,1,,0.2600042297789568,0.005124105098666279
1584362,42.30976,-71.04741999999999,0.95,0.4852398539464791,1,,0.2639218102949862,0.004932551100482045
1732804,42.290409999999994,-71.05853,0.925,0.6920452814054571,0.3654970760233918,,0.1890800342901676,0.004122766834631242
1821633,42.30958,-71.04791999999999,0.975,0.70174279300708,0.6111111111111112,,0.3048717572919571,0.006798610061942892
1944976,42.311609999999995,-71.04613,0.5,0.3997567513857579,0.011695906432748537,,0.34225681165459027,0.0037313432835820895
2000797,42.315020000000004,-71.06115,0.825,0.6431363830275351,0.4152046783625731,,0.29055134790560244,0.006335282651072124
2794782,42.28284,-71.07115999999999,0.875,0.6399011454234943,0.1608187134502924,,0.13723043914337252,0.008378216636744464
2811937,42.28439,-71.06912,0.825,0.7037851403729045,0.20760233918128654,,0.23120373069608893,0.00847846012832264
3094942,42.31912,-71.05745,0.825,0.8319533527365244,0.038011695906432746,,0.23399190184548516,0.00510204081632653
3193484,42.28819,-71.06921,0.925,0.9915329646101532,0.017543859649122806,,0.9407674412659507,0.002564102564102564
3294152,42.31503,-71.06214,0.75,0.57985426684452,0.5877192982456141,,0.3912038838113629,0.007531760435571687
3344322,42.31322,-71.0617,0.825,0.7036920289881321,0.26900584795321636,,0.44727034201222526,0.006564141035258815
3522237,42.305820000000004,-71.08273,0.85,0.42233475597950626,0.2309941520467836,,0.05725644539539962,0.005930087390761548
3539510,42.32213,-71.06094,0.7,0.6601487637562974,0.08771929824561403,,0.07020652546760826,0.001148105625717566
3628320,42.29781,-71.05949,0.875,0.5253186383422475,0.5,,0.2588659233963223,0.006719526945303051
4177233,42.31825,-71.05789,0.9,0.5698682780603488,0.3654970760233918,,0.3742597437202184,0.005780346820809248
5844314,42.31776,-71.05795,0.775,0.4275392678513007,0.6374269005847953,,0.27336829320447525,0.004364023416711016
6780077,42.31392,-71.06137,0.95,0.7771088812665389,0.07309941520467836,,0.19502089055300534,0.002126151665485471
7222349,42.29347,-71.0558,0.9,0.47962828569667626,0.3508771929824561,,0.1849004080949903,0.003256318809117693
7239024,42.292629999999996,-71.05575,0.95,0.5905541799885494,0.5467836257309941,,0.2243803702540337,0.0037712771379064315
7292184,42.29456,-71.05566,0.75,0.5174354440553588,0.06432748538011696,,0.35143611311659073,0.0028735632183908046
7693354,42.31268,-71.05372,0.85,0.6229956445564832,0.8567251461988304,,0.2093611753354341,0.00832438238453276
7927765,42.32427,-71.05963,0.75,0.5340786873445045,0.008771929824561403,,0.5627289909412895,0.018404907975460124
7934491,42.32485,-71.05936,1.0,0.5440114812436154,0.0,,1.0,0.017241379310344827
7939556,42.32586,-71.05797,1.0,0.5440114812436154,0.0,,0.0,0.05263157894736842
7949859,42.32456,-71.05983,0.75,0.6423206721425085,0.014619883040935672,,0.0,0.00510204081632653
8523157,42.31507,-71.06343000000001,0.95,0.6407326236458181,0.195906432748538,,0.2524768112398299,0.0035783099366914397
8947232,42.289590000000004,-71.06829,0.55,0.4833959697567332,0.03216374269005848,,0.29541006609800385,0.001610305958132045
9018434,42.29005,-71.06222,0.825,0.5433323158488045,0.023391812865497075,,0.0,0.004357298474945534
9493951,42.28992,-71.06248000000001,0.75,0.4043310422701498,0.5292397660818714,,0.1858031577112023,0.005536799459824443
9494098,42.28992,-71.06248000000001,0.65,0.3319986838301132,0.07602339181286549,,0.16106202901392483,0.0052677787532923615
9494212,42.28992,-71.06248000000001,0.8,0.42752203889658713,0.7076023391812866,,0.14894927518267362,0.005074596569572719
9494511,42.28992,-71.06248000000001,0.8,0.5008292355548783,0.6081871345029239,,0.21689017213192863,0.005159071367153913
9685076,42.30327,-71.07204,0.775,0.2844658134419943,0.03508771929824561,,0.5784448456432534,0.0045045045045045045
9685085,42.288509999999995,-71.06963,0.825,0.6670762507833697,0.04093567251461988,,0.4452661433176222,0.007281553398058253
10068240,42.28992,-71.06248000000001,0.8,0.3990699179945538,0.5409356725146199,,0.2285122708605635,0.005854509217737917
10426124,42.31499,-71.06664,0.675,0.5328444348481652,0.30116959064327486,,0.20498929547955863,0.007907856283307547
10559976,42.285270000000004,-71.06859,0.4,0.7026583432406045,0.029239766081871343,,0.29258317551333396,0.007974481658692184
10575430,42.29885,-71.06201,0.825,0.7243298935659375,0.005847953216374269,,0.29877793330107555,0.006514657980456026
10764250,42.31139,-71.06891999999999,0.825,0.7671173134390308,0.005847953216374269,,0.6414323463176936,0.0
11258721,42.30462,-71.07083,0.725,0.5796676644711932,0.023391812865497075,,0.17209160510962512,0.00375234521575985
11376403,42.3042,-71.07118,0.825,0.6373658518758191,0.029239766081871343,,0.0,0.005025125628140704
11584799,42.29368,-71.06385,1.0,0.8068484890354747,0.07602339181286549,,0.197896063696721,0.006112909025530385
11759332,42.290729999999996,-71.06456,0.85,0.5539442751427264,0.02046783625730994,,0.32994541555190715,0.01079136690647482
12103501,42.304390000000005,-71.07061999999999,0.75,0.45813101706976384,0.02631578947368421,,0.7042213092009995,0.007677543186180422
12125635,42.29197,-71.06409000000001,1.0,0.8433196707368257,0.04093567251461988,,0.0,0.0032822757111597373
12175961,42.28825,-71.06668,0.75,0.671354992770679,0.014619883040935672,,0.2697788985983241,0.0029411764705882353
12343708,42.30536,-71.07221,0.95,0.8713692015425201,0.023391812865497075,,0.4918221207690627,0.004468275245755138
12904318,42.28358,-71.06695,0.775,0.31348334151919416,0.017543859649122806,,0.34613141706954786,0.011320754716981131
12950332,42.30536,-71.07221,0.9,1.0,0.023391812865497075,,0.24824039383878266,0.005412719891745603
13239143,42.30536,-71.07221,1.0,0.8059752763850033,0.017543859649122806,,0.0,0.004464285714285714
13242393,42.30536,-71.07221,1.0,0.8985358173349604,0.005847953216374269,,0.2857471200106859,0.009345794392523364
13249923,42.30536,-71.07221,1.0,1.0,0.005847953216374269,,0.0,0.006329113924050633
13266133,42.293929999999996,-71.06461999999999,1.0,0.7518360920557832,0.011695906432748537,,0.0,0.0020408163265306124
13546414,42.31778,-71.05794,0.75,0.4347564931734638,0.7748538011695907,,0.2960191590177935,0.004840878529807261
13578425,42.30536,-71.07221,1.0,1.0,0.0029239766081871343,,1.0,0.009302325581395349
13655923,42.31757,-71.0588,0.875,0.542313567756588,0.4444444444444444,,0.2603094376318407,0.004182225541448843
13675884,42.30536,-71.07221,1.0,0.47218974074235165,0.0029239766081871343,,0.0,0.0
13866351,42.30003,-71.0788,0.95,0.30685678422811763,0.1783625730994152,,0.1428179455405686,0.006617360840794083
13927765,42.29133,-71.06829,0.95,0.510670634589257,0.2222222222222222,,0.45170735868725237,0.008310249307479225
14470701,42.30555,-71.0723,1.0,0.8425046722630525,0.005847953216374269,,0.29975433177591565,0.016339869281045753
14539326,42.32457,-71.05838,0.825,0.6224550843442865,0.005847953216374269,,0.0,0.0
14600925,42.30399,-71.07042,0.675,0.478132437946948,0.023391812865497075,,0.11866083508852548,0.0129366106080207
14747561,42.30423,-71.07256,0.775,0.8671001619179939,0.017543859649122806,,0.0,0.0015015015015015015
14943350,42.30903,-71.04681,0.975,0.5522939032333357,0.5818713450292398,,0.3514795539216731,0.007045735475896168
14993599,42.31086,-71.04945,0.975,0.566590265491516,0.28362573099415206,,0.29198443777353855,0.010004547521600727
15256830,42.30989,-71.04855,0.975,0.6009966919891865,0.5497076023391813,,0.36497836333930334,0.0071204188481675396
15313517,42.312909999999995,-71.04939,0.975,0.45896560685300275,0.30116959064327486,,0.4043064367648322,0.008049060942889995
15342021,42.30681,-71.08193,0.875,0.2808619030143717,0.2543859649122807,,0.11825289066192117,0.007735281478298238
15521407,42.30911,-71.04698,0.975,0.5200998427836928,0.5116959064327485,,0.24405718542819563,0.005617147080561715
15710997,42.29303,-71.06693,0.925,0.593579943105525,0.3713450292397661,,0.32394428932873104,0.010241921243157337
15773147,42.3196,-71.05703000000001,0.875,0.3781407691381822,0.029239766081871343,,0.34225681165459027,0.0037313432835820895
15821724,42.28048,-71.06978000000001,0.975,0.6321146685277577,0.31871345029239767,,0.3275329596993766,0.005781329705832341
15929108,42.31429,-71.06473000000001,0.875,0.4743970282754874,0.28654970760233917,,0.3064517035654381,0.00668197953643767
16013285,42.2937,-71.05435,0.925,0.4666765157727093,0.2953216374269006,,0.22709274831369167,0.0027008777852802163
