listing_id,neighborhood_accuracy,num_reviews
12897110,37.53846153846154,130
13015832,26.642857142857142,14
13015927,46.625,8
13090471,29.0,3
13912467,37.17391304347826,69
13912470,27.50943396226415,53
13926272,52.59375,32
13994173,18.428571428571427,7
14397533,16.15,20
14422439,9.142857142857142,7
14422695,68.22727272727273,22
14423004,34.473684210526315,19
14442491,37.89473684210526,19
14670143,37.77777777777778,9
14808631,34.12244897959184,245
14870402,33.102409638554214,166
15009005,34.58108108108108,148
15181577,37.285714285714285,98
15370847,42.46938775510204,49
15462047,39.705882352941174,17
15509837,31.789473684210527,57
16377190,24.19047619047619,42
16690607,35.32258064516129,186
16961217,3.3333333333333335,3
17152472,56.294117647058826,17
17283046,21.675,120
18214440,43.0,6
18325968,8.0,1
18638549,59.0,2
18793428,9.0,2
18945236,15.333333333333334,3
18945706,38.0,2
18945938,5.0,4
18945971,22.0,3
19033484,39.525,40
19084632,11.5,2
19247246,36.92307692307692,26
19265709,23.4,5
19265951,49.8,5
19522209,33.214285714285715,14
19544986,35.70967741935484,31
19545605,31.666666666666668,21
19661845,36.6875,80
19858871,30.5,36
19977951,26.677966101694917,59
20118368,0.0,6
20409484,38.18181818181818,132
20482595,38.875,16
20574167,25.102564102564102,39
20649367,35.0,6
20729357,45.964285714285715,84
20817322,10.5,6
20817323,26.785714285714285,14
20817343,33.8421052631579,19
20970394,30.627450980392158,51
21239976,27.166666666666668,18
21240095,36.11764705882353,17
21325417,17.8125,16
21515803,2.0,2
21562776,23.0,8
21643081,18.4375,16
21673781,35.526315789473685,19
21753302,20.91176470588235,34
21964456,72.66666666666667,3
22121091,9.0,1
22159020,34.375,16
22163474,2.0,1
22164030,80.5,2
22164446,10.0,10
22181132,25.074074074074073,27
22248682,27.0,1
22278098,30.0,20
22278795,21.818181818181817,22
22293815,27.555555555555557,18
22627274,1.0,1
22627396,28.875,8
22652684,3.0,3
22766812,51.5,2
22858066,77.0,5
23021906,11.0,1
23021955,7.75,4
23022013,114.8,5
23022014,16.0,2
23022301,13.75,4
23074644,53.57142857142857,7
23074803,57.0,5
23123033,26.0,4
23124049,23.0,2
23250950,36.666666666666664,45
23303592,43.0,1
23303687,1.3333333333333333,3
23303762,16.0,6
23304679,36.333333333333336,6
23562641,31.94736842105263,19
23749221,67.75,12
23800657,43.68181818181818,22
23841028,33.541666666666664,24
24080395,63.3,20
24172039,46.0,3
24203351,51.0,2
24244491,10.0,1
24246801,23.0,2
24370285,43.208333333333336,24
24649966,2.0,1
25740176,4.666666666666667,3
25842231,74.81818181818181,22
25868443,0.0,2
26032350,27.0,4
26138283,22.0,4
26360856,59.5,2
26566402,63.333333333333336,3
26594541,39.35294117647059,17
26813765,7.666666666666667,3
26987799,25.0,5
27111557,22.444444444444443,9
27132464,2.0,2
27133152,13.88888888888889,9
27137119,34.0,7
27554053,10.8,5
27634301,5.0,2
27640582,12.0,2
27652295,24.333333333333332,6
27653076,22.166666666666668,6
27653956,33.57142857142857,7
27654558,27.625,8
27718890,47.55555555555556,9
27719760,26.333333333333332,9
27720457,15.333333333333334,6
27721138,41.666666666666664,6
27721562,40.0,4
28045232,19.166666666666668,6
28076902,30.5,2
28183289,3.0,1
28331694,18.0,1
28332052,21.0,2
28358098,2.5,4
28542233,6.5,2
28632149,3.0,1
18879448,17.625,16
18823105,26.333333333333332,12
17903944,33.92307692307692,13
12268144,43.0,20
17134163,30.884615384615383,26
8577620,32.17391304347826,23
10859498,38.5,2
847808,66.6086956521739,46
19182228,40.69230769230769,13
12086434,33.36842105263158,76
17794571,31.933333333333334,15
4409819,20.8,5
12154934,47.98913043478261,92
19264842,1.0,1
16755381,38.0,1
5455004,37.5,62
19135407,0.0,1
15318231,29.333333333333332,36
18755741,8.333333333333334,3
16890546,78.0,1
12168286,33.333333333333336,3
14041036,36.34426229508197,61
14040844,45.17307692307692,52
10138904,24.954545454545453,44
9239512,22.5,2
1948096,92.625,8
13592,60.76086956521739,46
18119256,1.0,2
7698631,56.1,10
9992143,22.428571428571427,7
1143410,17.071428571428573,14
1179165,35.333333333333336,30
847856,63.23809523809524,21
18636101,0.0,3
19181423,51.0,5
7007801,34.89090909090909,55
14855656,29.672727272727272,55
15133464,32.505050505050505,99
14822424,37.972972972972975,37
20790373,18.083333333333332,12
17873069,0.25,4
19933657,9.8,5
10070404,24.44,50
16869658,51.8,5
14936298,33.24096385542169,83
16869608,7.333333333333333,3
4516065,39.0,6
20801699,23.666666666666668,3
20015249,7.5,2
9860,39.82539682539682,63
9859,8.0,2
9858,0.0,3
7740436,56.44897959183673,49
20310094,9.75,4
16869454,3.1666666666666665,6
14821064,18.5,2
15541488,40.0,2
14935220,29.357142857142858,28
15246509,37.27906976744186,43
19210194,35.3,10
12263690,16.6,5
4972820,0.0,2
5021859,2.0,3
18915873,0.0,1
20492259,21.666666666666668,3
20849061,31.5,2
15851383,56.1764705882353,17
14966548,30.397058823529413,68
14966475,30.76271186440678,59
16274148,38.54716981132076,53
16106701,29.15,20
15989113,28.675,40
19553261,36.421052631578945,19
13032174,18.666666666666668,9
15423847,31.384615384615383,13
8116523,43.47161572052402,229
10164759,35.5,20
17864579,41.666666666666664,3
22212,26.333333333333332,66
19158669,84.5,2
3528826,59.50636942675159,314
12621291,36.271028037383175,107
2331886,29.938271604938272,81
6214710,45.5625,80
21337,46.78260869565217,23
18338493,12.1,10
5899031,55.75949367088607,79
6017574,68.70212765957447,47
10293480,56.0,5
2915643,0.0,3
17526985,31.86111111111111,36
8934152,95.16666666666667,12
10228457,66.37037037037037,27
15421578,23.90909090909091,11
15470948,21.285714285714285,7
8048838,59.285714285714285,7
13110631,42.91489361702128,94
7474615,26.352941176470587,17
16845440,15.25,8
7162684,39.303030303030305,33
10701625,57.94117647058823,17
15649018,23.333333333333332,3
18909357,58.15384615384615,13
886668,52.42307692307692,26
20788865,25.555555555555557,9
886378,62.0,7
10569282,27.513513513513512,74
11568947,34.0,1
17532711,42.625,8
10264774,24.149253731343283,67
6895050,79.82352941176471,68
5581574,33.333333333333336,12
18105285,7.428571428571429,7
10454061,30.757575757575758,33
17039783,21.0,2
3867014,29.458333333333332,24
68902,42.8,10
627048,27.8,10
9918240,40.666666666666664,3
56927,8.6,5
2189086,38.75,12
1174776,43.0,12
716643,46.5,8
12603280,282.0,1
4948724,42.13333333333333,15
9373802,38.61538461538461,26
1322461,52.64179104477612,134
8663351,32.07692307692308,13
12304165,34.25,20
1264217,52.166666666666664,12
48612,53.395833333333336,48
1329627,32.5,4
14711359,41.5,2
14322091,32.0,1
2374089,41.625,8
1341072,40.6231884057971,69
56937,18.8,20
9144588,64.25581395348837,43
1717816,61.0,2
6121709,42.833333333333336,36
4065578,35.83505154639175,97
9974833,10.0,1
9809914,33.85,20
1551205,54.54054054054054,74
8351880,36.21052631578947,76
7860369,36.0,1
12626504,48.75,4
13872339,33.5,4
29155,52.0,54
13674964,32.4,5
8497555,22.714285714285715,7
12953937,31.76923076923077,13
1811776,37.0177304964539,282
8206659,0.0,4
10266397,45.0,4
9414403,33.608695652173914,23
8822499,61.5,4
13017460,19.0,1
12797493,17.625,8
5992501,47.12,25
5791960,19.428571428571427,28
754845,35.40625,32
4777111,74.64285714285714,28
13589343,46.642857142857146,14
14713980,0.0,1
705900,57.73529411764706,34
11885148,6.0,2
1775935,11.333333333333334,6
14367134,53.333333333333336,3
7264674,56.05,20
13591607,38.34782608695652,23
13015353,101.5,2
11211273,39.291666666666664,24
14085771,37.5,2
1234740,7.4375,16
11980767,33.0,2
8737466,65.9,10
9228519,57.0,1
3673688,27.757142857142856,70
12865092,17.5,2
10881994,43.34615384615385,26
14388025,41.2,10
3870046,52.836363636363636,55
789843,43.5,2
7194793,56.35897435897436,39
9504314,0.0,1
14714374,13.333333333333334,3
12998272,27.0,1
3458030,46.73076923076923,26
4432035,41.355932203389834,59
13992811,27.375,8
7881551,43.26262626262626,99
14713259,38.75,4
5135400,57.22222222222222,9
4479953,24.764705882352942,17
6879083,84.2,5
4374266,76.55555555555556,9
7948546,59.5,2
4756953,78.92857142857143,14
3052958,42.666666666666664,15
6731122,0.0,1
7082775,35.125,24
7598493,71.25,4
8205283,41.25,8
5390582,55.142857142857146,21
1928785,86.0,1
5123495,45.476190476190474,21
4369766,45.078947368421055,38
2918875,81.0,3
8391522,0.0,1
5974871,13.5,2
1526005,26.5,6
7227623,66.0,1
7159494,76.0,1
3937236,57.03030303030303,33
4662140,0.0,2
7680055,0.0,1
4837659,19.7,10
1878903,46.18181818181818,22
7798185,170.5,2
7524777,42.666666666666664,3
7124590,39.85,20
7825898,36.666666666666664,6
37864,46.72727272727273,88
7453797,102.66666666666667,6
7533424,12.4,5
23370,48.4,5
4751222,43.666666666666664,6
6056614,44.5,4
6452513,17.0,7
6124215,44.0,2
3902984,58.096774193548384,31
5135276,47.36363636363637,11
5883514,36.0625,16
8200659,21.5,2
2823798,42.666666666666664,6
7406104,58.0,1
3953172,45.666666666666664,6
5916598,50.82692307692308,52
8037235,34.5,6
8488998,0.0,1
7708787,74.42857142857143,7
5883022,29.68421052631579,19
1525036,32.0,30
8151347,85.5,2
7457027,38.0,1
8055533,29.5,2
7351740,121.75,4
8253407,29.5,2
7672949,183.0,1
1636735,44.8,15
6618919,47.38095238095238,21
7585431,21.333333333333332,3
5504813,57.30769230769231,13
10986,0.0,8
24240,29.154791154791155,407
220676,33.8253493013972,1002
891661,40.88266825491364,1679
1220971,33.26418439716312,564
2183058,45.41954022988506,696
2658094,31.67252396166134,626
4089940,32.48290598290598,234
4150640,35.58461538461538,65
4573238,22.87107438016529,605
4573388,31.074193548387097,620
4580825,31.023255813953487,258
5511911,46.0,6
5782221,52.11946308724832,745
7018497,11.757575757575758,33
7181950,34.79907084785133,861
8227206,42.08626198083067,313
8458210,33.009803921568626,714
9834727,34.01015228426396,394
10175033,48.19512195121951,533
11223924,34.62686567164179,737
11924459,41.60705289672544,794
12269155,28.925,1280
12599820,13.666666666666666,15
13173203,41.16949152542373,118
14035943,24.65273311897106,311
14104621,44.073170731707314,41
14204600,33.50727650727651,481
14452500,30.27777777777778,72
14538087,36.538327526132406,574
15222140,34.35872235872236,407
15471042,28.155322862129143,573
15483912,22.3595166163142,331
15582521,26.585987261146496,471
15901362,33.95641646489104,413
17806747,52.714285714285715,49
20228320,27.94632768361582,354
20269943,21.491027732463294,613
20650593,37.055749128919864,287
20932029,23.361344537815125,119
20983197,32.25632911392405,316
21312933,26.174216027874564,287
21313230,22.32093023255814,215
22165210,25.26605504587156,218
23166408,18.333333333333332,6
23252361,33.74654377880184,217
23502271,46.416666666666664,24
23827867,25.063063063063062,333
24277032,9.0,7
26130187,0.0,2
28440873,24.212871287128714,202
33530646,17.681818181818183,110
34001745,30.2875,80
36881315,20.728813559322035,59
37353570,34.9,20
37709576,1.0,1
37775857,63.666666666666664,27
38662530,35.666666666666664,9
38745848,20.333333333333332,3
38745912,20.75,4
38746119,14.333333333333334,3
39480229,12.333333333333334,15
41640936,28.142857142857142,7
41644851,0.0,2
41645101,18.8,5
41645355,41.666666666666664,3
41645764,39.285714285714285,7
42251080,70.5,2
766700,38.575682382134,1612
815639,38.04855923159018,1874
916123,38.23118279569893,1860
1053924,18.5,2
1426754,31.844277673545967,533
1615033,34.368821292775664,1578
2372459,22.956521739130434,69
2657905,48.062344139650875,401
2842124,39.247058823529414,85
3129309,37.9046875,1280
3434614,35.03680981595092,163
3664031,32.916666666666664,192
4573458,28.440860215053764,372
4924910,39.64686825053996,926
5768195,127.0,5
6089865,36.73860465116279,1075
6197950,36.282051282051285,39
6939759,33.05769230769231,52
6971836,89.04166666666667,48
7036112,20.79310344827586,29
7080514,17.0,4
7454907,28.5,10
7582651,40.23076923076923,13
8036024,30.64034021871203,823
9344096,25.0,12
9750460,21.736842105263158,114
10106081,60.73220338983051,295
10928093,9.0,4
11648212,29.0,24
11922134,22.689839572192515,187
13107648,33.109693877551024,392
13140867,43.79943502824859,354
13248823,2.0,4
13414367,26.477777777777778,90
14025330,0.0,3
14215317,19.219745222929937,314
15407831,44.4375,16
15444531,17.951020408163266,245
15645642,61.12280701754386,57
16177662,13.7,40
16177663,9.793103448275861,29
16177678,17.058823529411764,17
16272452,30.203636363636363,275
16275903,20.737373737373737,297
16338697,23.132142857142856,280
16739513,19.748366013071895,306
16985730,23.170833333333334,240
17404477,23.826666666666668,300
17405146,27.056410256410256,195
17405305,36.32211538461539,208
17405389,29.266375545851528,229
17509246,27.88262910798122,213
17510567,26.72820512820513,195
18126639,32.375,72
18395322,25.5,12
18755373,23.835766423357665,274
19151055,25.158163265306122,196
19224791,26.511936339522546,377
19269439,23.139107611548557,381
20309505,23.11141304347826,368
20573610,23.3474025974026,308
20581971,63.63636363636363,11
20726692,26.624113475177303,141
20726840,30.114093959731544,149
20726959,27.395061728395063,81
20727924,24.61046511627907,172
20728000,34.25850340136054,147
20944775,13.333333333333334,21
21320358,25.90974729241877,277
21383446,23.017021276595745,235
21445568,21.615384615384617,52
21513775,13.333333333333334,6
21681614,49.473684210526315,38
22187061,19.5,12
22308789,21.0,6
22352237,28.316770186335404,161
22630723,29.0625,48
23559548,37.96261682242991,107
23561310,29.221311475409838,122
23561827,30.526315789473685,95
23592161,43.01481481481481,135
23626197,34.28395061728395,81
23848033,33.489583333333336,96
23870750,26.386138613861387,101
23959114,12.0,12
24369910,11.153846153846153,39
25296266,22.0,47
26786129,19.40909090909091,110
27428096,19.4,15
27488020,18.896551724137932,87
27506356,38.27777777777778,18
27508742,27.416666666666668,132
27658502,26.043478260869566,69
27729451,44.35087719298246,57
28585417,19.06,50
28585983,25.055555555555557,54
28586005,18.61764705882353,34
28586017,16.977272727272727,44
28717387,21.2,85
29237538,23.870967741935484,31
30511900,12.5,12
30514391,22.46268656716418,67
30772791,16.857142857142858,7
32404369,29.384615384615383,26
32404441,16.785714285714285,28
32952662,20.194444444444443,36
34356538,11.777777777777779,27
34839196,15.9,20
37996749,5.833333333333333,6
37996817,21.0,2
369880,53.91139240506329,79
369940,41.275,80
1375194,39.847457627118644,59
4304969,34.38636363636363,836
4553903,36.25452016689847,719
8556025,33.353846153846156,455
9117009,28.591346153846153,208
9259184,31.782296650717704,418
9331460,7.0,6
9425902,39.51162790697674,43
9841140,49.53658536585366,41
9858828,28.794117647058822,68
10779412,50.0,2
11624428,60.59090909090909,22
11813641,44.611111111111114,36
11970722,11.0,2
12425501,21.00900900900901,222
12784064,46.8843537414966,147
12957423,28.648535564853557,478
14239909,26.895522388059703,201
14483758,24.22714681440443,361
14589695,32.666666666666664,6
14790692,34.96835443037975,158
15043894,32.87068965517241,116
15044173,31.466666666666665,90
15522020,36.563025210084035,238
16674992,18.54708520179372,223
16739383,35.4,150
16813633,34.95238095238095,168
17237082,22.93846153846154,130
17237411,27.53146853146853,143
17252933,41.771929824561404,114
17510784,35.644067796610166,118
17510868,21.861386138613863,101
17590738,32.0,2
17802330,35.0045045045045,222
18445756,101.8,5
18519592,46.666666666666664,27
18648107,20.840425531914892,94
20279560,21.941176470588236,34
20650450,35.127272727272725,55
20650467,32.40277777777778,72
20650592,34.12,50
20727699,22.070422535211268,71
21041069,23.367346938775512,49
21228356,20.75,20
21280012,31.551724137931036,29
21280057,23.09090909090909,33
21502692,25.516483516483518,91
21690354,18.88888888888889,9
21785388,39.57142857142857,7
22231464,39.351851851851855,54
22355436,30.535714285714285,56
23088453,21.5,44
23088694,22.86046511627907,43
23172356,26.076923076923077,39
23541823,26.40909090909091,22
23562006,41.77777777777778,27
23564179,24.208333333333332,24
23630804,33.62264150943396,53
24241163,7.0,1
24790275,28.636363636363637,11
25132534,23.0,19
25938300,9.0,1
26335995,11.333333333333334,9
27488878,16.4,10
27549840,32.333333333333336,6
27590971,30.0,5
28357833,31.75,4
28362917,153.0,1
28432206,17.0,1
28917735,0.0,1
29072229,28.0,1
20189993,24.142857142857142,7
17076773,38.37931034482759,29
13005579,31.914529914529915,117
16677581,23.75,8
18345211,47.8125,16
4030229,54.75,4
15308143,15.565217391304348,23
8011545,45.18,100
20032727,19.88235294117647,17
6134145,28.399224806201552,258
14461498,54.8,25
20309868,36.0,5
4350995,14.125,24
9706199,60.09090909090909,22
18374808,21.2,10
3006311,32.857142857142854,21
12221012,160.30769230769232,13
4658261,13.909090909090908,11
10211953,47.5,16
10588715,21.555555555555557,9
18631999,50.95454545454545,22
16273796,29.135135135135137,37
4279959,53.140845070422536,71
16845972,31.03191489361702,94
20726227,33.333333333333336,3
8555187,28.379310344827587,58
3967611,38.0,12
20727199,70.0,5
3032367,28.725806451612904,124
7914679,14.0,3
19039411,25.105263157894736,19
16859879,33.044444444444444,45
20727269,38.5,4
16859758,45.74545454545454,55
18055225,0.0,1
2376518,10.857142857142858,7
4653267,30.0,2
13445221,0.0,1
13059,56.72,25
12826145,28.5,4
13744821,21.75,8
2898226,33.88235294117647,221
12843196,11.5,2
13478348,30.2,10
13800505,11.8,5
13007124,39.333333333333336,21
2831504,21.0,4
14282764,46.666666666666664,3
13709092,32.0,4
4518100,46.5,22
2943804,15.0,12
2043541,42.689655172413794,58
2043529,38.22222222222222,27
2043261,72.38095238095238,21
2633478,27.476190476190474,21
13298108,27.666666666666668,3
13642397,48.75,4
9610609,61.666666666666664,3
14572511,52.0,1
14429876,18.666666666666668,3
5755910,34.0,8
1758953,32.95495495495496,111
1094599,20.838709677419356,31
971393,17.545454545454547,22
4558443,44.83870967741935,31
4034018,49.06666666666667,15
11229070,34.71875,32
10997047,27.68421052631579,19
12585455,37.77777777777778,36
12683680,43.857142857142854,7
6801288,42.68,25
13074722,43.5,4
4408497,27.4,10
65363,19.333333333333332,3
1130279,47.2962962962963,81
6298239,49.0,8
1013978,34.013513513513516,74
8206008,3.0,3
6215248,26.0,2
4428123,36.857142857142854,7
1552135,11.75,8
2379700,21.0,21
6974627,41.0,2
8353571,0.0,1
8239082,51.25,4
3903760,34.17948717948718,39
4256894,26.5,6
65329,23.0,4
65348,0.0,1
65353,9.75,4
7419691,0.0,2
6075358,38.36,25
1824487,33.81818181818182,11
6939208,73.66666666666667,18
4334206,25.0,1
5423916,59.333333333333336,3
4744278,65.28571428571429,7
4105417,45.0,1
2515113,46.72727272727273,11
2023445,11.666666666666666,3
4813408,23.8,5
807518,49.9,50
7634546,57.0,3
540470,40.404761904761905,42
1055627,13.0,16
1252489,41.184615384615384,260
1886037,6.0,6
1935042,46.02322404371585,732
1960407,63.26219512195122,492
2126053,54.94472361809045,398
2754975,39.67942583732057,418
3377100,64.20202020202021,495
3520353,41.15214994487321,907
3890373,51.791304347826085,920
4461613,32.86124401913876,209
4632511,52.462450592885375,253
4757808,39.8421052631579,19
4978467,78.07407407407408,27
4995033,34.38333333333333,360
5709298,34.22827687776142,1358
5725804,40.375,24
6066455,37.33131618759455,661
6326257,42.14304291287386,769
7513906,25.443396226415093,212
7514024,31.37142857142857,280
7514336,24.705035971223023,278
7527149,38.043010752688176,93
7531700,22.122093023255815,344
7614517,43.90592783505155,776
7633883,19.635135135135137,222
7635616,27.352216748768473,406
7713815,26.280334728033473,239
7728499,39.13995485327314,443
7832890,30.379014989293363,467
7837202,23.29767441860465,215
7854872,26.694158075601376,291
7911936,19.896396396396398,222
7920759,51.97872340425532,94
8170181,34.74747474747475,594
8732121,29.187951807228917,415
8747720,32.166666666666664,30
9078998,62.2,55
9133627,22.258899676375403,309
9169272,1.0,5
10857914,61.94444444444444,180
11202183,42.814358974358974,975
11343485,39.32876712328767,146
13121821,29.585741811175335,519
13188501,42.77272727272727,44
13249829,27.423076923076923,26
13810937,19.0,10
13926284,0.0,8
13993185,26.880191693290733,626
14928666,19.666666666666668,12
15073943,4.0,3
15148487,35.78034682080925,519
15767124,39.19648093841642,341
16392095,51.56379821958457,337
16436951,30.0,1
16693642,34.49574468085106,470
16904896,28.8,20
17380802,32.81147540983606,244
18557609,31.76439790575916,382
18582571,53.5,8
18719421,48.252252252252255,111
18934135,21.26277372262774,137
19019562,46.23295454545455,176
19290895,36.983193277310924,119
19291771,31.45045045045045,111
19292171,22.41216216216216,148
19307193,24.51552795031056,161
19308245,32.67796610169491,118
19308998,33.69491525423729,59
19309434,19.94,100
19309861,30.119402985074625,67
19904967,97.5,16
21006936,31.3,10
21369962,42.208955223880594,134
24325336,13.65,20
25382895,22.026315789473685,114
26214081,18.75,12
26502776,54.94871794871795,39
26528105,49.0,56
27323777,21.735537190082646,121
28048288,44.7037037037037,54
29867979,13.5,4
31057539,33.58988764044944,178
31764931,37.282051282051285,39
31930647,51.666666666666664,24
31932336,48.07692307692308,26
31933571,59.3,20
31952528,28.2972972972973,37
31964808,72.0,6
31983770,80.70588235294117,34
31984461,47.42424242424242,33
32492523,60.4,20
32764882,17.404761904761905,84
33328211,24.904761904761905,42
35161089,57.35897435897436,78
35185474,55.45454545454545,55
35467463,5.888888888888889,9
37151821,7.5,6
37152036,37.625,16
37253265,55.857142857142854,7
37253472,19.0,6
38018931,53.0625,16
38601073,5.0,4
38602212,15.5,2
38603524,50.857142857142854,7
38666956,39.333333333333336,3
39174553,6.0,1
41360515,35.0,1
67774,41.38636363636363,132
307571,48.8235294117647,34
697078,38.86440677966102,59
1303261,77.25252525252525,99
1523288,100.28571428571429,7
2862120,20.19836956521739,368
3432321,38.39054726368159,402
4644455,72.0,4
4787359,34.492753623188406,69
5064995,39.333333333333336,78
5690424,62.8974358974359,351
5690640,30.470588235294116,17
6400348,51.30769230769231,13
6410674,32.22222222222222,405
6677640,40.9140625,128
7527864,39.52298850574713,174
8052494,31.53846153846154,26
8428052,43.888888888888886,36
9414160,58.0,12
9857049,36.43023255813954,258
10434883,24.935135135135134,370
12210223,34.41935483870968,62
12493396,18.0,12
12738816,110.04761904761905,21
13524454,26.612244897959183,49
13658522,29.666666666666668,12
13696242,57.81818181818182,66
13728510,37.642201834862384,436
13778731,50.2,15
13788865,20.177419354838708,62
14025410,2.0,4
14253538,8.0,3
14575184,25.32051282051282,156
14983707,8.95,60
15126802,47.64102564102564,39
15634401,25.4,195
15767548,31.203703703703702,324
15916945,53.94915254237288,59
16272848,32.510288065843625,243
16367520,23.75,12
17024774,35.76190476190476,42
18841628,46.9375,16
18957205,27.205882352941178,34
19945100,4.615384615384615,13
20137476,37.46861924686193,239
20151756,29.210526315789473,133
20152689,35.63492063492063,252
20514858,32.712574850299404,167
20711007,21.887323943661972,71
20760391,62.666666666666664,12
20786923,2.0,3
21382177,26.592105263157894,152
21445137,0.0,2
21764953,30.821428571428573,28
21818022,40.13725490196079,102
21973435,23.26126126126126,111
22353834,29.54368932038835,103
22483603,1.0,1
22534965,32.81,100
22764995,31.80392156862745,51
22888718,36.0,22
23417686,15.818181818181818,22
23563583,34.016666666666666,60
23628919,19.01851851851852,54
24158645,43.4,20
24885249,29.142857142857142,7
25227631,28.11111111111111,18
25236619,66.0,1
26064461,21.89814814814815,108
26226398,31.64814814814815,108
27261479,31.333333333333332,12
27967687,27.640625,64
28157015,29.67948717948718,78
29279162,46.054054054054056,37
29651584,23.457142857142856,35
29830828,12.578947368421053,19
30104267,33.945945945945944,37
32506769,25.6,5
32962377,13.0,1
34080955,6.0,3
34444907,36.0,4
34564000,22.304347826086957,23
34706268,0.0,2
35610741,27.9,10
35968820,51.18181818181818,11
36062695,28.071428571428573,14
36063125,38.0,4
36063747,28.928571428571427,28
36064334,32.0,26
36064698,9.851851851851851,27
36065043,41.0,9
36273164,23.23076923076923,13
36292531,13.0,1
36519954,35.833333333333336,6
37005503,34.666666666666664,9
12356,49.41379310344828,29
441014,88.92307692307692,13
2216767,55.13025210084034,238
4489490,23.27777777777778,54
4546333,36.40869565217391,115
4741722,64.24137931034483,29
5241043,26.466666666666665,90
5612512,25.529411764705884,34
5743939,30.491891891891893,185
6554785,42.84531590413943,459
8283955,40.7906976744186,43
8309711,30.983805668016196,247
8335066,40.890625,64
8471852,24.097087378640776,103
9107357,43.71,300
9755993,77.95,20
11016623,35.42857142857143,175
11306586,34.05140186915888,214
12648403,32.308970099667775,301
14200338,27.98843930635838,173
14760955,25.56711409395973,298
14916417,30.525547445255473,137
15407458,41.185483870967744,124
15678924,23.326923076923077,52
15679333,34.642857142857146,56
15680687,26.3,40
15772120,1.0,1
16462547,16.833333333333332,12
16494169,26.60810810810811,74
17386330,24.690721649484537,97
17907821,30.695652173913043,23
18387338,41.94736842105263,152
19530176,57.333333333333336,6
19550212,37.80769230769231,78
19959185,27.339805825242717,103
20045791,34.46153846153846,91
20135997,36.42307692307692,52
20392363,28.202247191011235,89
20722772,25.93877551020408,49
20762670,19.863636363636363,44
20889737,41.83673469387755,49
20954968,14.0,2
21076367,6.0,2
21174446,30.526785714285715,112
21277091,28.629032258064516,62
21280164,30.375,24
21563331,33.2,80
21827688,19.875,16
21827914,34.0,4
21828056,5.166666666666667,6
21828281,30.88888888888889,9
21828356,33.77777777777778,9
21828547,24.0,5
21833837,17.2,10
22353662,43.0,1
22438142,42.6,15
22512206,18.375,8
23130922,29.322580645161292,62
23882587,0.0,1
23916911,19.166666666666668,36
24186399,30.0,10
24267570,13.0,13
24377640,14.136363636363637,44
24592772,13.428571428571429,7
26003048,30.285714285714285,14
26227047,24.08,25
26352727,44.9,10
26416556,47.53333333333333,15
26448065,22.727272727272727,11
27988257,41.76923076923077,13
28154477,43.0,4
28155372,18.0,2
28157472,25.571428571428573,7
28386218,7.0,2
28487300,33.5,2
19870249,75.27272727272727,11
7874552,38.36538461538461,104
7996844,39.260162601626014,123
18456430,32.375,8
18376849,13.545454545454545,11
18475428,47.333333333333336,6
20011033,10.5,6
15471093,41.955555555555556,45
19282088,37.85,20
17873248,35.09090909090909,44
12962923,14.857142857142858,7
2947662,32.028688524590166,244
20476340,11.0,5
20410237,32.0,8
20639808,45.0,3
13185237,19.5,2
14742722,55.16129032258065,31
14367642,32.142857142857146,14
18311582,36.166666666666664,6
20903325,3.0,2
508017,49.64718162839248,479
13101775,19.2,20
4718577,58.1764705882353,34
16596372,30.137931034482758,58
20998710,49.666666666666664,3
18332030,41.75,12
7092874,143.0,3
15071185,38.88636363636363,44
20068905,39.34782608695652,23
12678952,54.125,8
18535259,5.0,1
12726343,61.0,11
17494062,31.875,32
586994,39.63212435233161,193
5959251,39.285714285714285,14
20918179,36.666666666666664,3
11906382,104.72413793103448,29
8662258,33.966850828729285,181
15552245,29.423728813559322,59
15821372,31.633333333333333,60
14887491,20.0,6
19209297,45.166666666666664,24
18458938,34.142857142857146,21
18934219,47.666666666666664,3
15673767,20.823529411764707,17
14673441,27.25,4
16148190,37.03225806451613,31
16163931,36.857142857142854,7
19506136,59.0,2
11120777,37.794392523364486,107
19144667,22.857142857142858,14
20255529,24.214285714285715,14
1648950,32.343629343629345,259
20651840,55.25,4
15851308,56.3,20
20782313,9.0,1
5659866,43.6875,16
23619,45.51980198019802,404
3873776,42.142857142857146,14
15664359,20.166666666666668,6
13376457,37.92,25
16276224,28.66,50
14572100,46.6,50
10164810,38.9375,16
16071075,34.80769230769231,52
5445126,24.2,15
18894466,55.666666666666664,3
10311094,40.26086956521739,23
14111670,39.421052631578945,19
17774119,31.806451612903224,31
15281975,20.0,9
19415743,33.5625,16
16488513,21.43859649122807,57
20904527,28.0,3
15426197,1.0,1
14552847,23.0,1
13307513,18.0,1
11701611,89.24,25
20264910,23.428571428571427,7
20204794,6.333333333333333,6
12143408,23.794871794871796,39
7244031,57.8125,16
4032756,55.32258064516129,62
444425,25.0,4
14387004,1.0,1
14124430,29.333333333333332,57
10945774,27.333333333333332,3
10470115,40.77777777777778,9
10469962,35.875,16
1688705,101.77777777777777,9
14074739,43.23076923076923,26
6908672,16.833333333333332,12
15581663,33.89473684210526,19
6432655,42.84615384615385,52
4900659,26.533333333333335,45
6444148,31.137931034482758,29
